0.11361939535031759,0.05081245953304054,0.21513897102306323,0.48448687350835323,0.3727959697732997,0.4890240281049304,0.6415489536064661,0.5134522562403159,0.09216666666666667,0.3697580149162901,1
0.3312256834402618,0.09311613139768002,0.25511531638083973,0.36345039209001023,0.27885612683360494,0.5563840841970937,0.7313112939637011,0.5901877843356388,0.28934333333333334,0.5019404044360426,-1
0.046750542220443864,0.06986644928271096,0.12347723240685993,0.5272190021593363,0.3723514594754778,0.45511281540227,0.614199062973052,0.5067760962727518,0.33072444444444443,0.3572164998510961,1
0.026373056759226843,0.04391922989913488,0.07891780011827321,0.8365723377656552,0.5637872277374426,0.4287049168141757,0.5881164916392007,0.5032097571016346,0.4495888888888889,0.44797102199893835,1
0.04583479213746254,0.028784782082985544,0.04651094027202829,0.8544152744630072,0.6430582308490146,0.44040556089840377,0.5980578879882686,0.5451734134690289,0.6206555555555556,0.19032189146845183,-1
0.35435799735369145,0.3484932639576881,0.562034299231224,0.10421638822593476,0.06178693139724403,0.34615800815519965,0.4864853771524694,0.3576164296841157,0.28924666666666665,0.5503722193808187,-1
0.13512360807351464,0.06000304233526534,0.2185097575399172,0.4050460279577225,0.37842643354571043,0.4855507895800521,0.6440055358611895,0.5482661245478563,0.019473333333333332,0.2962043253356813,1
0.1236538458623768,0.06782379418211887,0.2512418687167356,0.33083304921013756,0.23810934953326418,0.4580468327750444,0.6328725962592593,0.5497831861767999,0.6207644444444445,0.3829813319780917,-1
0.30540007608516084,0.1805298343877495,0.6901833234772324,0.06875781338788498,0.059712550007408494,0.37669974199463235,0.72603573752721,0.6111101173648857,0.04344666666666667,0.5457620644559827,1
0.06721805673649223,0.04338604114173382,0.15408042578356007,0.5219911353562905,0.3649429545117795,0.477769879654279,0.6011168196512547,0.5447430781470798,0.03717555555555556,0.3471877387318564,1
0.28411381248796963,0.050368590618686176,0.21785925487877,0.7364473235594955,0.5546006815824566,0.39405857852360837,0.3848932031341814,0.5522488001810519,0.7470311111111111,0.4290161172327175,-1
